Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),Environment:Site Outdoor Air Relative Humidity [%](Daily),Environment:Site Wind Speed [m/s](Daily),EMS:Comfort Temperature [C](Daily),EMS:Adaptive Cooling Setpoint Temperature [C](Daily),EMS:Adaptive Heating Setpoint Temperature [C](Daily),EMS:Adaptive Cooling Setpoint Temperature_No Tolerance [C](Daily),EMS:Adaptive Heating Setpoint Temperature_No Tolerance [C](Daily),EMS:Ventilation Setpoint Temperature [C](Daily),EMS:Minimum Outdoor Temperature for ventilation [C](Daily),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE2 [H](Daily),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE1 [H](Daily),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE2 [H](Daily),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE1 [H](Daily),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE2 [H](Daily),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE1 [H](Daily),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE2 [H](Daily),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE1 [H](Daily),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE2 [H](Daily),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE1 [H](Daily),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE2 [H](Daily),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE1 [H](Daily),EMS:Zone Floor Area_BLOCK1_ZONE2 [m2](Daily),EMS:Zone Floor Area_BLOCK1_ZONE1 [m2](Daily),EMS:Zone Air Volume_BLOCK1_ZONE2 [m3](Daily),EMS:Zone Air Volume_BLOCK1_ZONE1 [m3](Daily),EMS:Ventilation Hours_BLOCK1_ZONE2 [H](Daily),EMS:Ventilation Hours_BLOCK1_ZONE1 [H](Daily),BLOCK1:ZONE2:Zone Operative Temperature [C](Daily),BLOCK1:ZONE1:Zone Operative Temperature [C](Daily),BLOCK1:ZONE2:AFN Zone Infiltration Volume [m3](Daily),BLOCK1:ZONE2:AFN Zone Infiltration Air Change Rate [ach](Daily),BLOCK1:ZONE1:AFN Zone Infiltration Volume [m3](Daily),BLOCK1:ZONE1:AFN Zone Infiltration Air Change Rate [ach](Daily),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Daily),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Daily),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Daily),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Daily),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Daily),AHST_SCH_BLOCK1_ZONE2:Schedule Value [](Daily),ACST_SCH_BLOCK1_ZONE2:Schedule Value [](Daily),AHST_SCH_BLOCK1_ZONE1:Schedule Value [](Daily),ACST_SCH_BLOCK1_ZONE1:Schedule Value [](Daily),BLOCK1:ZONE2 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Daily),BLOCK1:ZONE1 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Daily),BLOCK1:ZONE2 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Daily),BLOCK1:ZONE1 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Daily),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Cooling Electricity Energy [J](Daily),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Heating Electricity Energy [J](Daily),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Cooling Electricity Energy [J](Daily),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Heating Electricity Energy [J](Daily) 
 07/10,16.971874999999997,73.125,3.9666666666666663,24.707920639429528,26.607920639429537,21.80792063942954,26.707920639429528,21.707920639429528,24.707920639429528,-28.19207936057046,19.0,20.5,19.0,20.5,5.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,4.0,4.0,25.10432548642429,25.033927476928557,133.65801702496623,0.04395266571149465,223.02205920021004,0.08822044416942298,2104.6829924208573,15.910069444444447,17.910860421894657,15.910069444444447,17.910860421894657,21.80792063942954,26.607920639429537,21.80792063942954,26.607920639429537,1097.6841364633094,709.6068526981325,548.3629253132091,564.8010196826308,65272582.087257996,18544507.74046313,42725954.690837115,17886553.279425498 
 07/11,17.577083333333334,80.23958333333333,1.6541666666666668,24.651315678210292,26.5513156782103,21.7513156782103,26.651315678210292,21.651315678210292,24.651315678210292,-28.2486843217897,20.5,21.0,20.5,21.0,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,3.0,3.0,25.202320923887665,24.978980778562867,123.16103784106184,0.04050079482997104,104.83038444974078,0.04146757101863758,2274.302769947658,16.101736111111112,17.727438337515746,16.101736111111112,17.727438337515746,21.7513156782103,26.5513156782103,21.7513156782103,26.5513156782103,1162.1244267712054,1010.2122751201231,297.81437525629934,442.02696743509176,72128805.20865174,10914984.37832346,61856397.66156637,14121699.979558352 
 07/12,17.30625,81.04166666666667,2.066666666666667,24.639126240484917,26.539126240484908,21.739126240484904,26.639126240484924,21.639126240484917,24.639126240484917,-28.26087375951509,19.5,20.0,19.5,20.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,4.0,3.0,25.046345587663094,25.19412297461956,160.9044000158019,0.052912481142692196,112.554568271031,0.04452301284355931,1952.6297414654262,16.28826388888888,17.693617336679264,16.28826388888888,17.693617336679264,21.739126240484904,26.539126240484908,21.739126240484904,26.539126240484908,859.2028457208298,773.3980530031477,529.5625474677034,367.99073263160335,53444132.40351505,17992591.70452515,47667457.243049525,12234422.299071364 
 07/13,17.868750000000002,77.3125,2.6281250000000003,24.6137254715546,26.51372547155459,21.713725471554586,26.61372547155459,21.613725471554602,24.6137254715546,-28.286274528445414,18.0,19.5,18.0,19.5,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,3.0,2.0,25.368444177904497,25.419942816484866,197.7885267970746,0.06504161286679105,127.52987860395474,0.050446770044453464,2263.8825643010127,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,21.713725471554586,26.51372547155459,21.713725471554586,26.51372547155459,1375.4394504903184,1083.875095794646,181.57072098667834,93.59395396057471,82183150.3275987,7213987.632481359,64634902.278197534,4057205.3112100046 
 07/14,17.66979166666667,75.0,2.3875,24.629406939743674,26.529406939743676,21.729406939743665,26.629406939743674,21.629406939743678,24.629406939743674,-28.270593060256335,18.0,19.5,18.0,19.5,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,3.0,5.0,25.218485501895117,25.038626945738216,166.8869739586458,0.054879815975701095,103.78452736343154,0.04105386316828942,2031.7111655951146,16.737916666666667,17.66591509547472,16.737916666666667,17.66591509547472,21.729406939743665,26.529406939743676,21.72906189798068,26.529061897980693,1235.9522518679103,803.1353155972514,235.27779151885838,167.51225417440853,73616303.34364368,9653668.561060587,48661499.8635375,6187119.4746435005 
 07/15,18.016666666666662,79.96875,2.851041666666667,24.631012270544932,26.531012270544938,21.731012270544948,26.631012270544932,21.631012270544932,24.631012270544932,-28.268987729455052,21.5,24.0,21.5,24.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,5.0,5.0,24.764127040564777,24.818874140189234,179.51610972922347,0.0590328342166166,117.80105694776292,0.04659835715277689,1244.626573468436,16.908125,17.66981540971312,16.908125,17.66981540971312,21.731012270544948,26.531012270544938,21.731012270544948,26.531012270544938,430.51244534177795,352.6927283535951,285.64569066902556,306.2763737556329,27095079.303621136,10508931.090651192,22235962.39687166,10507802.204961948 
 07/16,17.548958333333328,77.76041666666667,2.8750000000000004,24.651030910185952,26.551030910185958,21.751030910185946,26.651030910185952,21.651030910185955,24.651030910185952,-28.248969089814054,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,8.0,8.0,23.697948842180832,24.02422507099638,157.57639821551467,0.05181808700254903,82.93358312662839,0.032805891785910084,606.7990328818522,17.07979166666667,17.731685661103825,17.07979166666667,17.731685661103825,21.750605552207634,26.550605552207646,21.751030910185946,26.551030910185958,0.0,0.0,233.00659307994758,161.01627329637313,0.0,9037967.69289557,0.0,6361009.394485511 
 07/17,16.556249999999995,82.875,3.334374999999999,24.64065728023211,26.540657280232097,21.74065728023209,26.64065728023211,21.64065728023211,24.64065728023211,-28.259342719767897,22.0,22.5,22.0,22.5,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,3.0,6.0,24.75739904198238,24.606373767086193,235.00106863482912,0.077278741982393,158.66467688706933,0.06276270750602982,1245.5598478634172,17.184583333333347,17.698265195549723,17.184583333333347,17.698265195549723,21.74065728023209,26.540657280232097,21.74065728023209,26.540657280232097,691.8027308148706,347.17535839045786,91.41769370230344,129.72893578124877,40361967.35050603,4218715.17800781,20253767.806050383,5571732.278247215 
 07/18,15.529166666666669,82.20833333333333,4.502083333333332,24.567836501269014,26.467836501269,21.667836501269026,26.567836501269014,21.567836501269014,24.567836501269014,-28.332163498730974,21.0,23.0,21.0,23.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,3.0,3.0,25.018404066874282,25.12431271416261,302.07098951558436,0.09933429747681266,211.7728784861671,0.08377062551608487,1645.6140611303636,17.307847222222225,17.473612156439785,17.307847222222225,17.473612156439785,21.667836501269026,26.467836501269,21.667836501269026,26.467836501269,562.1053874689485,646.5971028104318,379.16788124130136,614.6843619259917,34497005.70134561,11800823.343735686,39250019.55318424,19338184.031186074 
 07/19,18.63645833333334,68.64583333333333,2.8864583333333336,24.440093680181874,26.34009368018188,21.54009368018187,26.440093680181874,21.440093680181878,24.440093680181874,-28.45990631981813,18.5,21.5,18.5,21.5,5.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,3.0,2.0,25.265055401012606,25.184870325948978,156.21494841646302,0.051370382111868784,161.73116661307498,0.06397571345996698,2616.6142050419157,17.29569444444445,17.0830563918185,17.29569444444445,17.0830563918185,21.54009368018187,26.34009368018188,21.54009368018187,26.34009368018188,1552.951856104817,1311.8301937009553,308.9760084985961,73.33318737245357,95214954.46063223,9809709.079133835,80044933.81928514,3396737.572836251 
 07/20,17.85833333333333,69.4375,2.0239583333333337,24.53826843372884,26.438268433728826,21.63826843372884,26.53826843372884,21.53826843372883,24.53826843372884,-28.36173156627117,17.5,21.5,17.5,21.5,6.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,3.0,25.56938224853985,25.408158581133623,141.96586077402588,0.046684652069017396,150.08104505169572,0.05936729533999079,2649.775046056267,17.39576388888889,17.3951951134548,17.39576388888889,17.3951951134548,21.63826843372884,26.438268433728826,21.63826843372884,26.438268433728826,1789.2170723913996,1413.6549573757472,0.0,56.44047625981383,105615167.96743995,0.0,83029210.01760446,2639110.9987862674 
 07/21,18.140624999999996,69.38541666666667,1.4281249999999999,24.568998340733064,26.468998340733076,21.668998340733072,26.568998340733064,21.568998340733057,24.568998340733064,-28.331001659266942,17.0,21.0,17.0,21.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,2.0,3.0,25.560039698520185,25.32126740694972,114.52372233134611,0.037660463589890385,110.81615784940647,0.04383535288698617,3160.3746622177437,17.389305555555556,17.48365609076383,17.389305555555556,17.48365609076383,21.668998340733072,26.468998340733076,21.668998340733072,26.468998340733076,1943.8909537409454,1501.6256020476576,530.3182805425539,362.53503120195086,114759918.02216443,19033235.000942737,88326488.99397291,13213008.506241983 
 07/22,18.462500000000002,68.52083333333333,1.5864583333333335,24.614149974669786,26.514149974669795,21.71414997466979,26.614149974669786,21.614149974669775,24.614149974669786,-28.28585002533022,20.5,20.5,20.5,21.0,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,9.0,4.0,25.228645796674027,25.333019619168027,121.68536664523062,0.04001552889370971,93.59268866242263,0.03702229543758812,2551.3952996454423,17.412777777777777,17.621508205944398,17.412777777777777,17.621508205944398,21.71414997466979,26.514149974669795,21.71414997466979,26.514149974669795,1079.725493436351,973.872489834806,714.6284944375378,551.3669994845383,71744555.96687134,26188681.706736278,63790660.991317414,21220637.09913616 
 07/23,19.484375,62.8125,1.2677083333333334,24.66836971931917,26.56836971931917,21.768369719319157,26.668369719319163,21.668369719319173,24.66836971931917,-28.231630280680843,19.5,21.0,19.5,21.0,4.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,7.0,7.0,25.281642825701116,25.20575084319941,103.67862664257926,0.03409411660953303,82.30913996829196,0.032558881902741775,1728.9419723238518,17.478472222222234,17.7863732314222,17.478472222222234,17.7863732314222,21.768369719319157,26.56836971931917,21.768369719319157,26.56836971931917,917.045510873617,588.5753739863577,89.60457952896992,76.18545510694214,63657298.52045258,3759324.761207345,41478726.26746767,3139848.2808830095 
 07/24,18.121874999999996,77.57291666666667,2.782291666666667,24.778226765038667,26.678226765038655,21.878226765038676,26.778226765038667,21.778226765038667,24.778226765038667,-28.12177323496132,20.0,20.5,20.0,20.5,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,4.0,5.0,24.996163066197994,24.93440804315452,194.65870721856442,0.06401238980383141,118.97778599097268,0.047063833793210164,1488.2587607239184,17.607430555555542,18.122848585137756,17.607430555555542,18.122848585137756,21.878226765038676,26.678226765038655,21.878226765038676,26.678226765038655,751.5671846567674,541.865663703737,116.8406076746868,128.40033654045533,47347381.98934894,4533698.387118782,34148877.59611866,5274072.728142679 
 07/25,18.258333333333336,70.30208333333333,3.851041666666665,24.780813703697604,26.680813703697595,21.88081370369761,26.780813703697607,21.7808137036976,24.780813703697604,-28.119186296302402,20.0,21.5,20.0,21.5,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,3.0,2.0,25.33781536014702,25.578207402467626,235.17057621486774,0.07733448356951836,119.4683169254348,0.047257872253227445,2396.511230894596,17.737291666666653,18.12369553477686,17.737291666666653,18.12369553477686,21.88081370369761,26.680813703697595,21.88081370369761,26.680813703697595,1255.7158808293254,1272.4002039783688,339.1662581089756,154.2982615265871,77390040.77273041,10372054.194157753,76542989.15668526,5210147.889590528 
 07/26,16.152083333333334,90.65625,3.5625,24.79059757754142,26.690597577541407,21.890597577541403,26.79059757754142,21.79059757754142,24.79059757754142,-28.109402422458587,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,8.0,8.0,23.83973471112797,23.934159753961794,258.5607392013677,0.08502620335981699,171.27065633941595,0.06774923265275658,642.3025156085515,17.76506944444445,18.153956427821488,17.76506944444445,18.153956427821488,21.890597577541403,26.690597577541407,21.890597577541403,26.690597577541407,0.0,0.0,264.56767806216334,204.54406044988568,0.0,10560152.971832484,0.0,7904033.095007202 
 07/27,18.78125,69.0,3.2656250000000004,24.659415041199804,26.559415041199813,21.759415041199812,26.659415041199804,21.659415041199793,24.659415041199804,-28.240584958800202,18.5,21.0,18.5,21.0,5.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,2.0,3.0,25.18060880995856,25.042027227287793,197.54977746833538,0.06496310153115634,108.40708213150324,0.0428823990373385,2209.2255475432535,17.687708333333322,17.74733180892387,17.687708333333322,17.74733180892387,21.759415041199812,26.559415041199813,21.759415041199812,26.559415041199813,1412.5894037792762,918.746801531736,156.8518045229791,138.54420331241835,85782163.08349219,5706440.463111217,56773092.58388199,5124374.45293284 
 07/28,18.446874999999995,70.19791666666667,2.0572916666666674,24.725186720459835,26.625186720459848,21.825186720459843,26.725186720459835,21.72518672045983,24.725186720459835,-28.17481327954017,19.0,19.5,19.0,19.5,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,2.0,3.0,25.393204621320752,25.24182045619074,153.76302673892891,0.05056408185212986,100.67883509026505,0.03982534993163989,1896.2988686404397,17.669861111111114,17.95953211380576,17.669861111111114,17.95953211380576,21.825186720459843,26.625186720459848,21.825186720459843,26.625186720459848,1096.3208238157429,794.5670123896635,56.83148812031212,35.620978936849916,70785249.72661635,2552386.463113223,51475722.861540966,1631315.8043838344 
 07/29,18.667708333333334,66.28125,2.3718750000000006,24.758207449284544,26.658207449284532,21.858207449284546,26.758207449284544,21.758207449284537,24.758207449284544,-28.141792550715465,22.0,23.5,22.0,23.5,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,9.0,9.0,25.09301774017438,25.202742257997794,167.93492099770037,0.05522442729731239,125.28081342820627,0.04955711128387142,1557.2108359818403,17.592152777777773,18.05720902437793,17.592152777777773,18.05720902437793,21.858207449284546,26.658207449284532,21.858207449284546,26.658207449284532,646.2589870077994,539.5842544748938,188.9450608079292,291.5350213935513,43055538.256672494,7838133.483256627,36163116.07831143,10203882.284701928 
 07/30,18.395833333333332,65.58333333333333,4.335416666666667,24.797322730260962,26.697322730260968,21.897322730260964,26.797322730260962,21.797322730260955,24.797322730260962,-28.102677269739047,22.5,24.0,22.5,24.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,5.0,17.0,25.03397349569452,24.538083528928237,236.81566457994404,0.07787546136183862,91.20584200073068,0.03607813469665559,898.0421744995966,17.512083333333347,18.176183886169024,17.512083333333347,18.176183886169024,21.897322730260964,26.697322730260968,21.897322730260964,26.697322730260968,506.52835714219106,0.0,180.90098179253292,0.0,33072303.218588065,7402233.241248863,0.0,0.0 
 07/31,14.888541666666663,85.69791666666667,3.4406249999999994,24.813143340458755,26.713143340458767,21.91314334045877,26.813143340458755,21.813143340458762,24.813143340458755,-28.08685665954123,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,4.0,4.0,24.618817665668548,24.68354199109197,235.71757174410718,0.07751435988503975,135.40742889733374,0.05356287877531667,1371.4653427703013,17.39666666666666,18.222613775601875,17.39666666666666,18.222613775601875,21.91314334045877,26.713143340458767,21.91314334045877,26.713143340458767,228.53555742577143,184.04181019569694,1129.1293590222192,604.3592592680303,14163831.791962657,35444369.562180154,11361463.520697193,20370836.53566106 
 08/01,15.811458333333334,76.91666666666667,3.2708333333333326,24.59887326611702,26.49887326611703,21.69887326611703,26.59887326611702,21.59887326611701,24.59887326611702,-28.301126733882985,19.0,19.5,19.0,19.5,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,3.0,3.0,24.64809169229542,24.666690388354834,227.77743901080643,0.0749032931679084,135.07547987012697,0.0534315702817676,1456.2968799564103,17.432777777777783,17.55850768714817,17.432777777777783,17.55850768714817,21.69887326611703,26.49887326611703,21.69887326611703,26.49887326611703,720.5175337161863,571.7610784151886,165.48516170352602,77.13812303545346,44143171.27286011,6037098.041595316,34970587.7505292,3390535.3433735925 
 08/02,15.694791666666665,72.95833333333333,1.972916666666667,24.482144967060275,26.382144967060285,21.582144967060277,26.482144967060275,21.482144967060268,24.482144967060275,-28.41785503293971,18.5,23.0,18.5,23.0,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,3.0,4.0,24.953910921716822,24.95892723889926,173.95339101955938,0.05720356634825321,124.07993105809709,0.0490820803543473,2001.6839896975646,17.523750000000003,17.211389483051864,17.523750000000003,17.211389483051864,21.582144967060277,26.382144967060285,21.582144967060277,26.382144967060285,980.3445849812201,877.1128434600529,287.69184032934527,354.5959689015802,59349865.43089251,10566009.274069007,52855501.9365128,12762373.102373041 
 08/03,17.29583333333333,62.28125,2.0125000000000006,24.381411806981557,26.28141180698154,21.481411806981566,26.381411806981557,21.381411806981557,24.381411806981557,-28.51858819301843,19.0,22.5,19.0,22.5,5.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,3.0,2.0,24.89735267168254,24.985753244723597,144.17989581699737,0.04741272468511106,134.7489875947283,0.05330242030594528,2468.4838911731135,17.622708333333325,16.907028253108155,17.622708333333325,16.907028253108155,21.481411806981566,26.28141180698154,21.481411806981566,26.28141180698154,1448.7933971655277,1322.6383663463096,177.08927224114504,71.44883014570497,86267797.24946007,6940841.046086228,78878943.34163783,3586893.3303561057 
 08/04,17.315625,65.625,2.320833333333334,24.40363803933526,26.30363803933525,21.503638039335243,26.403638039335263,21.40363803933526,24.40363803933526,-28.496361960664743,19.0,22.0,19.0,22.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,3.0,2.0,25.242060349748968,25.28905291602373,109.5945870444504,0.03603954596494021,153.88037241414804,0.06087018859038309,2676.816349204967,17.711180555555547,16.98228926915319,17.711180555555547,16.98228926915319,21.503638039335243,26.30363803933525,21.503638039335243,26.30363803933525,1565.8934197393003,1426.0111321603408,196.9572614080531,242.9667841212893,93221998.28555036,7397944.472832365,84417299.84000964,8597324.761373123 
 08/05,19.780208333333334,55.6875,2.840625000000001,24.42455287938485,26.324552879384857,21.52455287938486,26.424552879384848,21.42455287938485,24.42455287938485,-28.47544712061514,20.5,22.5,20.5,22.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,7.0,3.0,24.833650277292506,25.239515431009863,94.0800633776965,0.030937684605808025,149.61593129756918,0.05918331110934783,1787.889599534804,17.732500000000012,17.045414748655897,17.732500000000012,17.045414748655897,21.52455287938486,26.324552879384857,21.52455287938486,26.324552879384857,674.623235759287,745.9209127200376,316.92281670536755,244.77495770629318,46977227.623551056,10771004.502209866,50262959.540419675,9116589.529929321 
 08/06,17.314583333333335,69.54166666666667,4.336458333333333,24.59963605350789,26.49963605350789,21.699636053507877,26.599636053507883,21.599636053507894,24.59963605350789,-28.300363946492126,22.0,24.0,22.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,7.0,8.0,24.445440967785135,24.458434379552383,288.5161431257019,0.09487686465380528,166.5791716159975,0.06589343028236197,1110.0516163888876,17.798888888888886,17.58591513225804,17.798888888888886,17.58591513225804,21.695920113370615,26.495920113370627,21.699636053507877,26.49963605350789,423.9183203675127,269.50472941603067,225.87187142499604,165.98095842387372,26836331.9212458,8481748.437931776,17243702.310194183,6175366.148000045 
 08/07,16.712499999999995,67.70833333333333,3.8406249999999993,24.58891379072298,26.48891379072299,21.688913790722978,26.58891379072298,21.588913790722987,24.58891379072298,-28.311086209277025,19.0,21.0,19.0,21.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,3.0,3.0,25.021563044369003,25.05451079681629,235.47946664899115,0.07743606040190523,119.80534971889412,0.047391191723262234,2432.247356996135,17.704513888888886,17.54123210580644,17.704513888888886,17.54123210580644,21.688913790722978,26.48891379072299,21.688913790722978,26.48891379072299,1195.6590545762738,861.7768032874861,933.6918248217866,391.2525164239758,72423599.40322603,33068278.434108034,52494983.52968859,14675402.174640097 
 08/08,16.291666666666664,72.25,2.3177083333333335,24.536126865911722,26.436126865911707,21.63612686591173,26.536126865911722,21.536126865911722,24.536126865911722,-28.363873134088266,19.5,20.0,19.5,20.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,3.0,2.0,24.917315599256824,25.05457392409026,189.5785183720982,0.062341799089633665,142.63121245230346,0.0564203781459556,1681.1307382648063,17.62506944444444,17.378819017978476,17.62506944444444,17.378819017978476,21.63612686591173,26.436126865911707,21.63612686591173,26.436126865911707,786.7234529212357,736.9709290237884,226.8553372618236,204.75359567174644,48352859.023645744,7838169.305090491,44876405.46459466,6843373.694462916 
 08/09,16.93020833333333,83.8125,2.5979166666666673,24.462868159396038,26.36286815939604,21.56286815939603,26.462868159396034,21.46286815939604,24.462868159396038,-28.43713184060398,22.5,22.5,22.5,22.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,5.0,5.0,24.388614597033563,24.42505589709778,180.82101262712388,0.059461943985966714,157.77382205981266,0.062410313626998726,848.8347471493789,17.51847222222222,17.155555214382787,17.51847222222222,17.155555214382787,21.56286815939603,26.36286815939604,21.56286815939603,26.36286815939604,292.9615498395658,228.4931043056656,59.91000686337312,53.62707795883261,17532713.25375256,2686986.4435908557,13634942.039245227,2367684.8890682403 
 08/10,17.613541666666666,80.27083333333333,4.1187499999999995,24.4449526004335,26.344952600433512,21.544952600433504,26.4449526004335,21.444952600433492,24.4449526004335,-28.455047399566507,19.0,20.5,19.0,20.5,5.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,3.0,3.0,24.88670692079558,24.872695568494077,267.2101375774643,0.08787050798060986,175.79366125625222,0.06953838976203415,2109.155364276508,17.515416666666678,17.104860838172897,17.515416666666678,17.104860838172897,21.544952600433504,26.344952600433512,21.544952600433504,26.344952600433512,1340.6419944997303,985.022104241977,252.93651807467657,233.54583305109975,75084831.46292156,7439956.109795356,55387507.76651116,6842901.985193242 
 08/11,15.901041666666666,86.03125,1.9166666666666672,24.479160517846804,26.3791605178468,21.579160517846812,26.47916051784681,21.479160517846804,24.479160517846804,-28.420839482153198,19.5,20.0,19.5,20.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,4.0,4.0,24.661055880256466,24.634872083565778,154.70954401270743,0.05087533858218271,130.5904359634497,0.05165742934259155,1711.8262574538155,17.518125,17.211805337204982,17.518125,17.211805337204982,21.579160517846812,26.3791605178468,21.579160517846812,26.3791605178468,756.9786563790213,616.0219343128389,425.08504303523273,384.9514930526373,45151390.51331369,15575427.132119935,36581496.506909795,13281745.337966647 
