Date/Time,PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort Fanger Model PMV [](Hourly),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort Fanger Model PMV [](Hourly)
 08/05  03:00:00,0.08605698156935367,0.08503164537779109
 08/05  04:00:00,0.08714139249850625,0.08625537111425788
 08/05  05:00:00,0.08440359673838247,0.08361817109753285
 08/05  06:00:00,0.08481136601200093,0.08377580644150644
 08/05  07:00:00,0.12882807813762357,0.1275488782083362
 08/05  08:00:00,0.16461172823930488,0.16338627186018
 08/05  09:00:00,0.21179577232443387,0.2160955849657776
 08/05  10:00:00,0.20662428232360878,0.21647137900973435
 08/05  11:00:00,0.16785683524557486,0.1824229250327353
 08/05  12:00:00,0.12082323982074103,0.13728092634110287
 08/05  13:00:00,0.08527813895604084,0.09922549504694864
 08/05  14:00:00,0.09366482681627173,0.10107695403649084
 08/05  15:00:00,0.12888096695317304,0.12848307056473025
 08/05  16:00:00,0.14459996163140249,0.13582804635353624
 08/05  17:00:00,0.13023616150996615,0.11803378393835622
 08/05  18:00:00,0.09626974688073845,0.08584545018799282
 08/05  19:00:00,0.028826964246321024,0.0199199393550165
 08/05  20:00:00,0.002445141912501067,-0.004669800134921359
 08/05  21:00:00,0.01943117363122651,0.015788940043376093
 08/05  22:00:00,0.04876420525934673,0.0461447931837662
 08/05  23:00:00,0.06537178728906917,0.06330808071808984
 08/05  24:00:00,0.0755960156691444,0.07410408795580084
 08/06  01:00:00,0.0854222964738441,0.08436451622683311
 08/06  02:00:00,0.08854624441755557,0.08792596198405796
 08/06  03:00:00,0.08942698806526173,0.08838151803501263
 08/06  04:00:00,0.08844654726051189,0.08756497211319174
 08/06  05:00:00,0.08670044444957233,0.08595899993573184
 08/06  06:00:00,0.08853786890745459,0.0876507319693697
 08/06  07:00:00,0.13108712458361375,0.13034857453643113
 08/06  08:00:00,0.16313588934446328,0.16202637158546327
 08/06  09:00:00,0.2055279533216905,0.2094983007835609
 08/06  10:00:00,0.19974610413625414,0.20914630295615023
 08/06  11:00:00,0.16424438741246359,0.17840817190301293
 08/06  12:00:00,0.11640144381654134,0.13229376121763154
 08/06  13:00:00,0.08236629805406869,0.09562973352149576
 08/06  14:00:00,0.0937250174319301,0.10118317706432656
 08/06  15:00:00,0.13159743178019565,0.13054531025495492
 08/06  16:00:00,0.1477183095987273,0.13815243351299029
 08/06  17:00:00,0.12716332934622055,0.11482770871407937
 08/06  18:00:00,0.09283598394411812,0.08396635566376608
 08/06  19:00:00,0.0313977337210245,0.022882224306150828
 08/06  20:00:00,0.0016005144742264068,-0.005255803474034316
 08/06  21:00:00,0.017586813097768863,0.013741338719276176
 08/06  22:00:00,0.049465343978801267,0.04672731983928058
 08/06  23:00:00,0.06717456955681726,0.06522495927554206
 08/06  24:00:00,0.0771241643799955,0.07574220905852594
 08/07  01:00:00,0.0839636165160815,0.08291843546857816
 08/07  02:00:00,0.08538554478733977,0.08456714700456646
 08/07  03:00:00,0.0878991777159907,0.08717497144382469
 08/07  04:00:00,0.08994838631897632,0.08912899396386254
 08/07  05:00:00,0.09041151191865968,0.0897130256583046
 08/07  06:00:00,0.08739707292931595,0.08662681768757177
 08/07  07:00:00,0.12856206241290964,0.12764731335627683
 08/07  08:00:00,0.1606172693673656,0.1594422115124104
 08/07  09:00:00,0.20563723980107818,0.20967962846362798
 08/07  10:00:00,0.20006304118029054,0.20965790373445357
 08/07  11:00:00,0.1620875084307361,0.1765696256614994
 08/07  12:00:00,0.11185856833977626,0.12814673444901673
 08/07  13:00:00,0.07924286897034833,0.0905834577003489
 08/07  14:00:00,0.09029630652414222,0.0966258965040394
 08/07  15:00:00,0.1280103228328698,0.12580566948301834
 08/07  16:00:00,0.1402585316684129,0.13267663174608183
 08/07  17:00:00,0.12871857432960685,0.11829017789298353
 08/07  18:00:00,0.09671949487699706,0.08833847022518683
 08/07  19:00:00,0.028409885130565816,0.020282095684141189
 08/07  20:00:00,-0.005096816606404725,-0.012275101416943026
 08/07  21:00:00,0.012389576329991405,0.008160420541976518
 08/07  22:00:00,0.04891053940598901,0.04605345526209925
 08/07  23:00:00,0.06995216688066608,0.06803520946438871
 08/07  24:00:00,0.07904498032430549,0.07783472876606415
 08/08  01:00:00,0.08209910111934824,0.08113252754266187
 08/08  02:00:00,0.08484572715044332,0.08397182787807733
 08/08  03:00:00,0.08438233323634285,0.08358831410918531
 08/08  04:00:00,0.08706663378149808,0.08598460659548996
 08/08  05:00:00,0.08930077139573797,0.08852462679584196
 08/08  06:00:00,0.08878726087043257,0.08834966449735608
 08/08  07:00:00,0.12820219060348743,0.12744722510982607
 08/08  08:00:00,0.1589612806192116,0.1577313310763352
 08/08  09:00:00,0.20499916664301777,0.2087790223298064
 08/08  10:00:00,0.19965175084543158,0.20915253738589019
 08/08  11:00:00,0.16780218636390127,0.1824170765604089
 08/08  12:00:00,0.12157141976417452,0.1374824255254073
 08/08  13:00:00,0.08278247913701888,0.09492018547736206
 08/08  14:00:00,0.08553576737069549,0.09328282944325336
 08/08  15:00:00,0.12381714059136331,0.12289056997040257
 08/08  16:00:00,0.13985974235621108,0.1300624943257158
 08/08  17:00:00,0.12481176828130669,0.1136108961098073
 08/08  18:00:00,0.08994081637583515,0.08024252507614321
 08/08  19:00:00,0.02513072305400952,0.016119796240866885
 08/08  20:00:00,-0.002688852078992382,-0.00973260394526959
 08/08  21:00:00,0.014973905681324446,0.01083830395545777
 08/08  22:00:00,0.04531568538500667,0.04233224637229518
 08/08  23:00:00,0.061219057684559558,0.059189458853970557
 08/08  24:00:00,0.0713826946263519,0.06995590073164346
 08/09  01:00:00,0.08040101365059606,0.07944491993402983
 08/09  02:00:00,0.08704486588315372,0.08594420472790823
 08/09  03:00:00,0.08736991139064392,0.08652887403002849
 08/09  04:00:00,0.0889887378440978,0.08844993413547439
 08/09  05:00:00,0.08833594153046083,0.08757425930114254
 08/09  06:00:00,0.08748586682628101,0.0865720871048488
 08/09  07:00:00,0.1292858440199755,0.12860071643820274
 08/09  08:00:00,0.15866048072452999,0.15846371780385555
 08/09  09:00:00,0.2016184706390128,0.20591083859836213
 08/09  10:00:00,0.20109440408463484,0.21291360953185868
 08/09  11:00:00,0.16664766355315253,0.18672480173422513
 08/09  12:00:00,0.12106339726897753,0.14322346106347279
 08/09  13:00:00,0.08791612674726643,0.10611246932523573
 08/09  14:00:00,0.08984240421164494,0.10019628236549479
 08/09  15:00:00,0.12786633361955988,0.12671237703787117
 08/09  16:00:00,0.14264465686224454,0.1310828853154009
 08/09  17:00:00,0.13219773906775596,0.11268884438837237
 08/09  18:00:00,0.0992523656453512,0.08301222112334624
 08/09  19:00:00,0.025306159895261455,0.01394953184600745
 08/09  20:00:00,-0.007623564637544945,-0.015877774181504844
 08/09  21:00:00,0.014544592391357692,0.009851665245772223
 08/09  22:00:00,0.0499756922718726,0.04691758331780586
 08/09  23:00:00,0.0650756976926014,0.06321439255112665
 08/09  24:00:00,0.07346449152359279,0.0722619646898143
 08/10  01:00:00,0.08218138156687116,0.0813160473057943
 08/10  02:00:00,0.08323163200621783,0.08264383763630647
 08/10  03:00:00,0.0854559173271214,0.08457506183955049
 08/10  04:00:00,0.08823592301290193,0.0874967924694099
 08/10  05:00:00,0.08809554675887535,0.08766869803751769
 08/10  06:00:00,0.08755605873061137,0.08657704392526342
 08/10  07:00:00,0.09545433131548968,0.09318998137446218
 08/10  08:00:00,0.13166432383311803,0.13001008735544179
 08/10  09:00:00,0.1931396635108646,0.19594561812288165
 08/10  10:00:00,0.19985453185013678,0.21125289311384488
 08/10  11:00:00,0.16508799596331504,0.18553045876946093
 08/10  12:00:00,0.11917173980773803,0.1414614008729042
 08/10  13:00:00,0.08157634082182844,0.10021462513153116
 08/10  14:00:00,0.08336623492181128,0.09443316979922696
 08/10  15:00:00,0.1261948197340827,0.12559076718172108
 08/10  16:00:00,0.14346492946784834,0.13235337123640085
 08/10  17:00:00,0.13472525030165057,0.11691465614491847
 08/10  18:00:00,0.0990637049455136,0.08142757814122018
 08/10  19:00:00,0.04656105249143636,0.034502193245029007
 08/10  20:00:00,0.009420840050561142,0.001573108183881823
 08/10  21:00:00,0.02285739612812415,0.018418789882378919
 08/10  22:00:00,0.05370044993588673,0.050708741636662928
 08/10  23:00:00,0.06934529701480333,0.06756972893736055
 08/10  24:00:00,0.07734290049013004,0.07599719972453439
 08/11  01:00:00,0.08476513661127974,0.08395745404448907
 08/11  02:00:00,0.0887191651436638,0.08758284546334486
 08/11  03:00:00,0.09027477859959901,0.08938227440255998
 08/11  04:00:00,0.09016103258241176,0.08964107778910262
 08/11  05:00:00,0.08856314277854713,0.08780384410907104
 08/11  06:00:00,0.08937819173485133,0.08798455110563026
 08/11  07:00:00,0.09466475936548344,0.09384810935117369
 08/11  08:00:00,0.1341213874393865,0.13222165566337858
 08/11  09:00:00,0.19667858087884597,0.1994757704651898
 08/11  10:00:00,0.19928414374398596,0.21057919428435505
 08/11  11:00:00,0.1649627067556171,0.18543653120837709
 08/11  12:00:00,0.12138650347903601,0.14471716375437489
 08/11  13:00:00,0.08685067806866667,0.10583726095348356
 08/11  14:00:00,0.09025853568728336,0.10014302141592754
 08/11  15:00:00,0.12432954308498104,0.12242759151168148
 08/11  16:00:00,0.13551458608154783,0.12421993769185932
 08/11  17:00:00,0.1287973031950868,0.1115062938507642
 08/11  18:00:00,0.09627720179175448,0.07873109423413893
 08/11  19:00:00,0.043391623852521227,0.03148727845144063
 08/11  20:00:00,0.008337456610387631,0.00041304632142337444
 08/11  21:00:00,0.024112595954332989,0.01966097570795734
 08/11  22:00:00,0.05378422047841143,0.05066740422860235
 08/11  23:00:00,0.07230921926378116,0.07039142463405047
 08/11  24:00:00,0.08102741791940668,0.07989250581022597
 08/12  01:00:00,0.08387674311633992,0.0827937733083672
 08/12  02:00:00,0.08621501452520412,0.0850661159526975
 08/12  03:00:00,0.08735223615764647,0.08674348812542522
 08/12  04:00:00,0.09126116971841394,0.09030431929987551
 08/12  05:00:00,0.09225817782318321,0.09122131108952529
 08/12  06:00:00,0.09043791521704949,0.09015736639839996
 08/12  07:00:00,0.13092628041687327,0.13006682244121438
 08/12  08:00:00,0.15943057068039086,0.15873514630788328
 08/12  09:00:00,0.206266403098848,0.20988007270994495
 08/12  10:00:00,0.20367732202624956,0.21517679521913186
 08/12  11:00:00,0.1652259216239843,0.18515300508531108
 08/12  12:00:00,0.11955434174540462,0.14169952300637524
 08/12  13:00:00,0.08592837587505636,0.10371239688203209
 08/12  14:00:00,0.0915415795763896,0.1009392598684616
 08/12  15:00:00,0.12945052800310875,0.12789260582335414
 08/12  16:00:00,0.14427346878622403,0.13302992788148908
 08/12  17:00:00,0.12753550526685854,0.11025719834624488
 08/12  18:00:00,0.09240043387322372,0.07538407733315077
 08/12  19:00:00,0.021509489627712626,0.009670267079399282
 08/12  20:00:00,-0.00824784074992543,-0.016615193510259024
 08/12  21:00:00,0.015053571205893823,0.010084800735748958
 08/12  22:00:00,0.04892683110698184,0.045651809469343569
 08/12  23:00:00,0.06677650004692668,0.06464323333353424
 08/12  24:00:00,0.07555419430351061,0.07417221345978521
 08/13  01:00:00,0.08195251543378914,0.08109781217615166
 08/13  02:00:00,0.08659549279914924,0.08540783786944352
 08/13  03:00:00,0.08556707938664302,0.08462827307625885
 08/13  04:00:00,0.08848164021546351,0.08782543726903999
 08/13  05:00:00,0.08933902080573451,0.0885708998024332
 08/13  06:00:00,0.08743437561443693,0.08622636075106623
 08/13  07:00:00,0.12848462076001269,0.12765268364165539
 08/13  08:00:00,0.15944726938671659,0.15887119005352097
 08/13  09:00:00,0.2061835691011336,0.21002765712392844
 08/13  10:00:00,0.204345564453206,0.2160448847045211
 08/13  11:00:00,0.16769280115021144,0.18787001106595334
 08/13  12:00:00,0.12024942514259932,0.14252984153134055
 08/13  13:00:00,0.08413840206981957,0.10182556545689751
 08/13  14:00:00,0.09145569364689302,0.10058822993202385
 08/13  15:00:00,0.12611998204131473,0.12475193526228672
 08/13  16:00:00,0.14098020382122243,0.12998577876688365
 08/13  17:00:00,0.12691693264630878,0.10922086265893508
 08/13  18:00:00,0.09123103548441615,0.07397014506086383
 08/13  19:00:00,0.01949989819600364,0.007428018630001404
 08/13  20:00:00,-0.008142092165753738,-0.016810445338991878
 08/13  21:00:00,0.01843131859992887,0.013384674228177343
 08/13  22:00:00,0.05219702413621542,0.049029719754294067
 08/13  23:00:00,0.06814249861629904,0.06617209267488936
 08/13  24:00:00,0.07494776567445463,0.07347963662637011
 08/14  01:00:00,0.08272137831407223,0.08170424150335956
 08/14  02:00:00,0.08826640304655333,0.08716573211332543
 08/14  03:00:00,0.09115853224360714,0.09033656482639804
 08/14  04:00:00,0.09346593151138343,0.09303667874811028
 08/14  05:00:00,0.09581783513205308,0.09517007067155729
 08/14  06:00:00,0.09725378605257808,0.09643732477368536
 08/14  07:00:00,0.1351542574971169,0.13515863297291814
 08/14  08:00:00,0.15170863130200089,0.15186227701301548
 08/14  09:00:00,0.2032529841110009,0.20638007193346706
 08/14  10:00:00,0.20325391714457878,0.21473336458527235
 08/14  11:00:00,0.1652929094476292,0.18507934950480016
 08/14  12:00:00,0.11820332028805678,0.13870123759132378
 08/14  13:00:00,0.08292651019324415,0.09788509850616968
 08/14  14:00:00,0.09095591978794278,0.09937048876218516
 08/14  15:00:00,0.12723557114686685,0.12494653158835142
 08/14  16:00:00,0.13761280089042583,0.1265493475970619
 08/14  17:00:00,0.12275445223711039,0.10705772789095813
 08/14  18:00:00,0.09035630511346767,0.0751685418068819
 08/14  19:00:00,0.018033087766608819,0.006602795125193117
 08/14  20:00:00,-0.013803800609279781,-0.021720460027745325
 08/14  21:00:00,0.013690683236727669,0.00889958722352652
 08/14  22:00:00,0.047903443185763599,0.044859885011694338
 08/14  23:00:00,0.06323398512811152,0.061323084661634889
 08/14  24:00:00,0.07167286533683574,0.07038331512917465
 08/15  01:00:00,0.08066914080048966,0.07945030470621141
 08/15  02:00:00,0.08413650337983456,0.08351481791742793
 08/15  03:00:00,0.08500600861677475,0.08430631258632487
 08/15  04:00:00,0.08953222080535778,0.08856770695261754
 08/15  05:00:00,0.090303723646639,0.08986980343368698
 08/15  06:00:00,0.09237565895184992,0.09194277981316741
 08/15  07:00:00,0.13214884297289596,0.1313002979541083
 08/15  08:00:00,0.13801131166036158,0.13884506771715905
 08/15  09:00:00,0.1471818582978206,0.14853831542650737
 08/15  10:00:00,0.15724044456198914,0.1604278074841205
 08/15  11:00:00,0.2145178781073646,0.23210431712023564
 08/15  12:00:00,0.17086435103893603,0.1989858550267486
 08/15  13:00:00,0.10658072217530046,0.12874356780218333
 08/15  14:00:00,0.09357747523542151,0.10344834328110704
 08/15  15:00:00,0.1261707152119295,0.12525727506718949
 08/15  16:00:00,0.14929175095272005,0.13810424826260546
 08/15  17:00:00,0.1320532351030715,0.11250232076336782
 08/15  18:00:00,0.08888906915248138,0.0720449952983313
 08/15  19:00:00,0.016402968785072328,0.004956330396171396
 08/15  20:00:00,-0.015203916064182805,-0.023087949993717224
 08/15  21:00:00,0.014658586514318978,0.009806801253701672
 08/15  22:00:00,0.046311433232055058,0.04317875850364329
 08/15  23:00:00,0.06306282505742435,0.061096253478244339
 08/15  24:00:00,0.07324116058932821,0.07186887197092074
 08/16  01:00:00,0.08071587546813712,0.07981856679956682
 08/16  02:00:00,0.08482300660946565,0.08391269103077957
 08/16  03:00:00,0.0856987338972062,0.08514554100412637
 08/16  04:00:00,0.08886202593876094,0.08840061063255075
 08/16  05:00:00,0.09054030657649953,0.08984159491372246
 08/16  06:00:00,0.09296206906096646,0.0922708072015864
 08/16  07:00:00,0.13371838153384683,0.13349503364555555
 08/16  08:00:00,0.15346496469435284,0.15395105054551226
 08/16  09:00:00,0.20923732318529249,0.21262657024510785
 08/16  10:00:00,0.20497003194354464,0.21634008864159175
 08/16  11:00:00,0.1679311968468932,0.18784721526442434
 08/16  12:00:00,0.11966614792659769,0.141728653016322
 08/16  13:00:00,0.08197418961052748,0.0997028804010602
 08/16  14:00:00,0.0868902039337896,0.0962078508053741
 08/16  15:00:00,0.12604976739985133,0.12532191005020855
 08/16  16:00:00,0.14346187140074546,0.13245350983209665
 08/16  17:00:00,0.12415935832586023,0.1064486769286735
 08/16  18:00:00,0.08488000962896505,0.06795695491248041
 08/16  19:00:00,0.0165037627957862,0.004332208823406494
 08/16  20:00:00,-0.011243826275524364,-0.01953549465807308
 08/16  21:00:00,0.019089104306681989,0.01406038834589055
 08/16  22:00:00,0.050688666981727737,0.04742033800437836
 08/16  23:00:00,0.06854317428072361,0.06648846665806513
 08/16  24:00:00,0.07996352030404971,0.0783306599488173
 08/17  01:00:00,0.08515031859308664,0.08439435648199546
 08/17  02:00:00,0.08808909237943083,0.08716828715368444
 08/17  03:00:00,0.08854500500119006,0.08769729181937813
 08/17  04:00:00,0.08728158037393412,0.08694663932984596
 08/17  05:00:00,0.08562865319905147,0.08482949882577325
 08/17  06:00:00,0.08465801571649082,0.08348468341658441
 08/17  07:00:00,0.09218798728417914,0.09059061814897142
 08/17  08:00:00,0.12928281013015267,0.12713894964127374
 08/17  09:00:00,0.18964839174888266,0.19225654513778005
 08/17  10:00:00,0.20606758157285935,0.21782804394555672
 08/17  11:00:00,0.17635351625386964,0.1975274434954212
 08/17  12:00:00,0.12685919662194454,0.14992173849769017
 08/17  13:00:00,0.08635030135305973,0.1048262747045093
 08/17  14:00:00,0.08971745086972963,0.10098803269200121
 08/17  15:00:00,0.1323018072070014,0.13224912282952024
 08/17  16:00:00,0.1484599353960369,0.1370927286419222
 08/17  17:00:00,0.13313760050534913,0.11463410353019395
 08/17  18:00:00,0.09338538985766773,0.07523259973480488
 08/17  19:00:00,0.04004687158922275,0.028035619504776539
 08/17  20:00:00,0.0027119363246529369,-0.004796957302658367
 08/17  21:00:00,0.023432066383808817,0.0186815470483261
 08/17  22:00:00,0.049040555626216199,0.046100720388204969
 08/17  23:00:00,0.05994779607546845,0.05800560670163742
 08/17  24:00:00,0.06913671608812348,0.06757350680137371
 08/18  01:00:00,0.08026636922785946,0.07925500954654312
 08/18  02:00:00,0.08644611137342545,0.08593577825258404
 08/18  03:00:00,0.08926900933878464,0.08863433071232471
 08/18  04:00:00,0.09374144310256902,0.09292782389600093
 08/18  05:00:00,0.09254348605870075,0.09164093633588391
 08/18  06:00:00,0.0923696082696385,0.09119121257664705
 08/18  07:00:00,0.09900257742112796,0.09733042420086267
 08/18  08:00:00,0.13154996654728669,0.12961579654025918
 08/18  09:00:00,0.19250828836836474,0.19495631179420723
 08/18  10:00:00,0.20464322619428869,0.2159527962267412
 08/18  11:00:00,0.17638530174770537,0.1971356325616394
 08/18  12:00:00,0.12841098662729137,0.15196428088249559
 08/18  13:00:00,0.08881725820455562,0.10661605271517352
 08/18  14:00:00,0.08429967458730674,0.09473474155988768
 08/18  15:00:00,0.12228599255377767,0.12073018930116153
 08/18  16:00:00,0.1391833237074744,0.1279086482884862
 08/18  17:00:00,0.13092414640492024,0.11386295814741854
 08/18  18:00:00,0.0979653493770544,0.08012008079019437
 08/18  19:00:00,0.045725820237960259,0.03413251134657731
 08/18  20:00:00,0.00577362414939412,-0.0016994429979983795
 08/18  21:00:00,0.0283110868789,0.023534789962705285
 08/18  22:00:00,0.0579633570197162,0.05489980723967454
 08/18  23:00:00,0.07329446126302583,0.07135586991583173
 08/18  24:00:00,0.07886907683646463,0.07763052315327809
 08/19  01:00:00,0.0868242902671498,0.08551269424820501
 08/19  02:00:00,0.0844816758707205,0.08379525183415623
 08/19  03:00:00,0.08591149332456497,0.0847367605691642
 08/19  04:00:00,0.0924604286270452,0.09130169912536744
 08/19  05:00:00,0.0880897794393579,0.08787958869117899
 08/19  06:00:00,0.08563505089867299,0.08500903476548237
 08/19  07:00:00,0.12616798271111466,0.12484214194590684
 08/19  08:00:00,0.1531969526467468,0.1527968104405523
 08/19  09:00:00,0.20320856442610606,0.20665605621221692
 08/19  10:00:00,0.20679445554699864,0.21805825601012836
 08/19  11:00:00,0.16929730860347967,0.18877806085046495
 08/19  12:00:00,0.1200990938745661,0.14117482301409596
 08/19  13:00:00,0.08662298919146591,0.10312613886532562
 08/19  14:00:00,0.0911649676756899,0.1004936179237412
 08/19  15:00:00,0.1292739776864233,0.12806005138632915
 08/19  16:00:00,0.13914425488789415,0.12846814590160944
 08/19  17:00:00,0.13117576297512566,0.1139423129978538
 08/19  18:00:00,0.09398252998089145,0.0774444589417343
 08/19  19:00:00,0.020947326306180234,0.009404565147627732
 08/19  20:00:00,-0.009531095873398659,-0.0174919924572197
 08/19  21:00:00,0.02428128066242855,0.019178282159713363
 08/19  22:00:00,0.056231501313942059,0.053000860849153719
 08/19  23:00:00,0.07075395262739184,0.06877200948410567
 08/19  24:00:00,0.07627988996462788,0.07496438009998731
 08/20  01:00:00,0.08185283634266075,0.08079231467891132
 08/20  02:00:00,0.08434047916199369,0.08323276693974395
 08/20  03:00:00,0.0860397345335778,0.08539373381946892
 08/20  04:00:00,0.086937779507765,0.08595972042249367
 08/20  05:00:00,0.08733474569908624,0.08658279712734957
 08/20  06:00:00,0.08765940056244397,0.08711901311106718
 08/20  07:00:00,0.12690552435545567,0.1258125783226372
 08/20  08:00:00,0.15098407201148,0.15082717801437107
 08/20  09:00:00,0.2024184407332054,0.20626441463919005
 08/20  10:00:00,0.2022028596114367,0.21368102107753324
 08/20  11:00:00,0.1722657012059509,0.1920204033736354
 08/20  12:00:00,0.12667960939135995,0.14809315783839856
 08/20  13:00:00,0.08852459542561861,0.10592594853744783
 08/20  14:00:00,0.09268419214166948,0.10202926273669544
 08/20  15:00:00,0.12741483875395369,0.12690962218688779
 08/20  16:00:00,0.14072830184371896,0.12830845838668018
 08/20  17:00:00,0.12147153205880675,0.10357773772616264
 08/20  18:00:00,0.08147012415108396,0.06476948435229044
 08/20  19:00:00,0.014616402943345208,0.00292342281970407
 08/20  20:00:00,-0.00671690882940152,-0.014762262616059525
 08/20  21:00:00,0.025687559223293078,0.020463153688703118
 08/20  22:00:00,0.05732494303042348,0.05399731789637139
 08/20  23:00:00,0.07287368769510341,0.0709847237702469
 08/20  24:00:00,0.08127292495179674,0.07993513491568225
 08/21  01:00:00,0.08767800479196766,0.08642513133271283
 08/21  02:00:00,0.09011949871471961,0.08911454970963144
 08/21  03:00:00,0.09025552941403431,0.08963436497613965
 08/21  04:00:00,0.09216731171288868,0.09133666744736928
 08/21  05:00:00,0.0932584917685437,0.0922302427098595
 08/21  06:00:00,0.09555539201021661,0.09474008427238365
 08/21  07:00:00,0.13104572035817087,0.13135541228261914
 08/21  08:00:00,0.14548155729927976,0.14566818990328773
 08/21  09:00:00,0.18158512620264639,0.18419907681604087
 08/21  10:00:00,0.17343033342666307,0.18029104874515126
 08/21  11:00:00,0.1678894078155622,0.18169546829425754
 08/21  12:00:00,0.13612718407258957,0.15535693407894919
 08/21  13:00:00,0.10683358540074872,0.12315776602451376
 08/21  14:00:00,0.103272352116403,0.11311583663262723
 08/21  15:00:00,0.11952068717632933,0.12238920722312705
 08/21  16:00:00,0.13253805981087725,0.12526497411087338
 08/21  17:00:00,0.11953147495033297,0.10389588609579496
 08/21  18:00:00,0.08608264036454924,0.0708646289594835
 08/21  19:00:00,0.019095353871656896,0.0074091963922390149
 08/21  20:00:00,-0.006354884377362198,-0.01433943799822306
 08/21  21:00:00,0.023540509649549528,0.01829967882633057
 08/21  22:00:00,0.05552302844852382,0.0523173690198384
 08/21  23:00:00,0.06979111203059478,0.06790952334381163
 08/21  24:00:00,0.07813579642264884,0.07666111110995269
 08/22  01:00:00,0.08466228961001081,0.08371033952885589
 08/22  02:00:00,0.08809671221025284,0.08732543487492897
 08/22  03:00:00,0.08900295450697998,0.08812768781209354
 08/22  04:00:00,0.09003417311559063,0.08967189152768393
 08/22  05:00:00,0.08855879144961834,0.08805866742225246
 08/22  06:00:00,0.08571318586061407,0.08480789044995078
 08/22  07:00:00,0.12338522266897426,0.12301964411911608
 08/22  08:00:00,0.14905613936328228,0.14849809004486098
 08/22  09:00:00,0.20607375541211155,0.21011931026184625
 08/22  10:00:00,0.20585771055258357,0.21788398479971145
 08/22  11:00:00,0.1693188578422679,0.18933490288856193
 08/22  12:00:00,0.11875184621290699,0.14148952414998434
 08/22  13:00:00,0.08446181394970177,0.10202648828732666
 08/22  14:00:00,0.08843640627585021,0.09742012702726087
 08/22  15:00:00,0.12288864104417105,0.12167255112886608
 08/22  16:00:00,0.13874031064300997,0.12792581839705095
 08/22  17:00:00,0.12161066172046213,0.10469995663287409
 08/22  18:00:00,0.08215999211842809,0.06534264909058693
 08/22  19:00:00,0.013851803386653683,0.0013801508900053094
 08/22  20:00:00,-0.00661194622310866,-0.014928945796181856
 08/22  21:00:00,0.026136102901367455,0.020967415681395188
 08/22  22:00:00,0.05771159415953357,0.05440691398840386
 08/22  23:00:00,0.07481326717109319,0.07287542845195996
 08/22  24:00:00,0.08361617113626259,0.08216713748140583
 08/23  01:00:00,0.0885880097791898,0.08776450086111192
 08/23  02:00:00,0.09185216185568519,0.09094331190620622
 08/23  03:00:00,0.0903965724238642,0.08902666770688049
 08/23  04:00:00,0.09419284069182535,0.09385890801447503
 08/23  05:00:00,0.09621807541941255,0.09571711735915029
 08/23  06:00:00,0.0942592498765903,0.09365200742615237
 08/23  07:00:00,0.1287652248986371,0.1280709296671819
 08/23  08:00:00,0.14408893281861405,0.14444615186064767
 08/23  09:00:00,0.18488252257265856,0.18796160101356469
 08/23  10:00:00,0.17015899542963792,0.1776317480740018
 08/23  11:00:00,0.16060892571205186,0.1720750064283043
 08/23  12:00:00,0.13984089804821427,0.15464349762175856
 08/23  13:00:00,0.11294008812272707,0.12474750304613854
 08/23  14:00:00,0.10026417709152018,0.10766190933756828
 08/23  15:00:00,0.12236111090047899,0.12224315274326828
 08/23  16:00:00,0.12374695272288641,0.11720578745058145
 08/23  17:00:00,0.10215881801631421,0.09045828818505666
 08/23  18:00:00,0.07711859255951427,0.06640164719838289
 08/23  19:00:00,0.020466207146013269,0.011546077636151321
 08/23  20:00:00,0.010396816933590838,0.003794519799381896
 08/23  21:00:00,0.03105408785418446,0.02664255398218023
 08/23  22:00:00,0.05574767455061906,0.05271241661752506
 08/23  23:00:00,0.07345749001382264,0.07159020911926917
 08/23  24:00:00,0.07923766460141808,0.07789722504823722
 08/24  01:00:00,0.08311386668375316,0.0821199574757414
 08/24  02:00:00,0.08426667943294535,0.08336423068246808
 08/24  03:00:00,0.08544600283704204,0.08492939740456931
 08/24  04:00:00,0.0888765407838098,0.08814062821292593
 08/24  05:00:00,0.08890612911613583,0.08804714852155907
 08/24  06:00:00,0.09028026241653423,0.08918159631654263
 08/24  07:00:00,0.09344044033922014,0.09294303696340264
 08/24  08:00:00,0.12113273887704106,0.1200995691057863
 08/24  09:00:00,0.19323119044429427,0.19620450040752247
 08/24  10:00:00,0.2072916721918232,0.2191711438532086
 08/24  11:00:00,0.17738112155242392,0.198844192449988
 08/24  12:00:00,0.12908408890290164,0.1527655480190186
 08/24  13:00:00,0.09102143005829425,0.10956746535139553
 08/24  14:00:00,0.08946776516384478,0.10017124328103522
 08/24  15:00:00,0.12533195305347903,0.12459497696873115
 08/24  16:00:00,0.13845698588084127,0.12721571003157088
 08/24  17:00:00,0.1252871133632579,0.10765261860997555
 08/24  18:00:00,0.08895409071539241,0.07129731220292209
 08/24  19:00:00,0.036934823291722627,0.024872965303182477
 08/24  20:00:00,0.008601994225377502,0.001032130216771403
 08/24  21:00:00,0.03199779718373317,0.02716848384371031
 08/24  22:00:00,0.058276874331565458,0.055207325156278148
 08/24  23:00:00,0.06919314607351218,0.06746890175550677
 08/24  24:00:00,0.07646282562574003,0.07482406900651592
