Date/Time,BLOCK1:ZONE2:Zone Thermostat Operative Temperature [C](Hourly),BLOCK1:ZONE1:Zone Thermostat Operative Temperature [C](Hourly),BLOCK2:ZONE2:Zone Thermostat Operative Temperature [C](Hourly),BLOCK2:ZONE1:Zone Thermostat Operative Temperature [C](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK2:ZONE2 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK2:ZONE1 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),BLOCK2:ZONE2 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),BLOCK2:ZONE1 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly) 
 03/25  12:00:00,16.086422091977813,18.749584859606514,16.172106092309356,18.335659678591025,0.0,0.0,0.0,0.0,2462.138587980171,0.0,6205.625221438129,80.18779227013394 
 03/25  13:00:00,18.18389757898784,16.025603387782322,18.346238545142434,18.84860988340305,0.0,0.0,0.0,0.0,0.0,6285.747852341427,0.0,0.0 
 03/25  14:00:00,18.538527781052974,18.3325232518931,18.815034180413242,15.925128395508477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2867.275035844838 
 03/25  15:00:00,18.77670922182466,18.95092440027987,17.057848080959694,18.18538057765721,0.0,0.0,0.0,0.0,0.0,0.0,5972.342482578912,0.0 
 03/25  16:00:00,18.700189949954886,16.117109496520783,17.994279964222248,18.557934574374556,0.0,0.0,0.0,0.0,0.0,6332.4260816649685,261.20865669226635,0.0 
 03/25  17:00:00,18.385521660431777,17.713358637658423,18.21546320693777,18.470513130318547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/25  18:00:00,18.06652990983362,17.80771112523,18.104553412145926,18.273172366431734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/25  19:00:00,17.826937879740562,17.787888965099754,17.968766883902052,18.089126444835053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/25  20:00:00,17.621409141221413,17.720968641212004,17.82427727944669,17.907200579871304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/25  21:00:00,17.407518365886947,17.605013890724315,17.654774297586986,17.712190085463412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/25  22:00:00,17.240063715948317,17.503713872315195,17.49932772646237,17.541879509100745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/25  23:00:00,17.104752079267385,17.413322919425443,17.349478665985735,17.386507358860015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/25  24:00:00,17.00968778241953,17.317779396224626,17.20571567890714,17.236774584672258,0.0,0.0,0.0,0.0,21.54878168971642,0.0,0.0,0.0 
 03/26  01:00:00,16.970668030635984,17.221566350906386,17.076688394018152,17.10009334616245,0.0,0.0,0.0,0.0,48.60651105756074,0.0,18.74594865870057,7.459874229135875 
 03/26  02:00:00,16.959175815996666,17.12108836242324,17.002202122617472,17.015646358598296,0.0,0.0,0.0,0.0,76.06978892242304,0.0,96.92042796850657,39.02136441293375 
 03/26  03:00:00,16.95394123566688,17.036757371486914,16.969570165134915,16.975767046886496,0.0,0.0,0.0,0.0,88.67376182904607,29.58391741112782,147.29189362265694,65.65544265418872 
 03/26  04:00:00,16.949443340776494,16.990994551112003,16.9582264501835,16.959906537727303,0.0,0.0,0.0,0.0,108.79571881429175,78.5327539417571,210.91105431667796,91.24994728018333 
 03/26  05:00:00,16.95304393227261,16.96901656148848,16.95931751502161,16.9587418088837,0.0,0.0,0.0,0.0,124.05591951275443,109.9050526190984,247.66472311055148,111.08245645141899 
 03/26  06:00:00,16.974432195625685,16.975631626939762,16.977227067202897,16.976279166246606,0.0,0.0,0.0,0.0,122.72589956121928,100.69927809180422,271.7117905682834,121.62876303817157 
 03/26  07:00:00,17.015682477033547,17.013597912752402,17.013160786716696,17.014041905606568,0.0,0.0,0.0,0.0,109.43731314466592,57.62473403208395,257.85623216234774,108.33543386238983 
 03/26  08:00:00,17.074979792488616,17.100211158969632,17.068707394867864,17.07348223312917,0.0,0.0,0.0,0.0,66.35899157835638,0.0,163.17698085971548,56.40917085766188 
 03/26  09:00:00,17.126017737367704,17.270737005298912,17.121504468342422,17.143397983671058,0.0,0.0,0.0,0.0,13.845024743583107,0.0,43.51509137243777,3.5021872024747043 
 03/26  10:00:00,17.20992711911878,17.494821891091927,17.192279819333343,17.282364381282182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/26  11:00:00,17.31780578315061,17.705212336074236,17.310443741195314,17.48217866380975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/26  12:00:00,17.414468878285014,17.884564064458743,17.460140491901,17.713240572763027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/26  13:00:00,17.5045915371042,18.03797035128926,17.607607524788772,17.91901160029883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/26  14:00:00,17.517888273566065,18.109963770167322,17.681829047923202,18.02764662417771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/26  15:00:00,17.352130987456434,18.045179880974707,17.617476197167484,18.00900772569944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/26  16:00:00,17.07661637992295,17.798215645747906,17.43277735085845,17.859944381398982,0.0,0.0,0.0,0.0,52.89946242583025,0.0,0.0,0.0 
 03/26  17:00:00,16.941776086289135,17.450682497847254,17.186008320328327,17.619490061491668,0.0,0.0,0.0,0.0,177.78197957928353,0.0,13.487389144065103,0.0 
 03/26  18:00:00,16.89477734689161,17.139573360395786,16.984346471292305,17.325898747891628,0.0,0.0,0.0,0.0,242.3748807551592,69.78996664939092,156.70599692436554,0.0 
 03/26  19:00:00,16.903912277549026,17.012628447764587,16.916593162717852,17.099410734328885,0.0,0.0,0.0,0.0,226.04913928613803,161.9578022550181,228.93115016677876,26.938819730907102 
 03/26  20:00:00,16.907238454567377,16.95444649983767,16.897323890810362,16.980649021427542,0.0,0.0,0.0,0.0,234.32321917338388,249.65629497365887,311.54914120923286,90.75210208496085 
 03/26  21:00:00,16.926084854710716,16.93811995120466,16.911130270972258,16.943575193010567,0.0,0.0,0.0,0.0,250.03791861280644,280.003752800282,384.235842885162,133.09228135859712 
 03/26  22:00:00,16.949385759885743,16.942149839016338,16.93749039376536,16.945030898394116,0.0,0.0,0.0,0.0,259.720274784784,287.8394110316987,431.14540161810424,156.52789682447312 
 03/26  23:00:00,16.961246587601533,16.943371921528097,16.95386996144943,16.951827199230248,0.0,0.0,0.0,0.0,275.8509234430419,317.56393895415334,468.4758030900928,178.74463883008244 
 03/26  24:00:00,16.968611647897323,16.946173717811337,16.964432178457997,16.959682357541794,0.0,0.0,0.0,0.0,294.1014809904375,354.9043257730193,502.8932815808629,198.79548205021112 
 03/27  01:00:00,16.973361882841964,16.95173034649505,16.970498325827347,16.965837012151994,0.0,0.0,0.0,0.0,288.39166037667763,375.4295529382148,499.99098079394764,211.4388444709576 
 03/27  02:00:00,16.96816762193999,16.949726286763912,16.96578844963075,16.962139817469257,0.0,0.0,0.0,0.0,294.5814351279829,409.4381682196299,508.88768368610386,226.37641475486132 
 03/27  03:00:00,16.967610537695805,16.951794024803853,16.96488114926142,16.961946051394033,0.0,0.0,0.0,0.0,305.88121700315594,447.827068182326,526.6669469086157,243.0650025806663 
 03/27  04:00:00,16.96878709486328,16.955133265285426,16.965629403159394,16.963248031774757,0.0,0.0,0.0,0.0,318.3142371333693,485.5088736614857,545.5318358107555,258.8761962000788 
 03/27  05:00:00,16.971063689608755,16.95919002815514,16.967669312196854,16.965769877964796,0.0,0.0,0.0,0.0,329.6008814222919,520.4819230784117,564.9826917655532,272.9541711568395 
 03/27  06:00:00,17.035776171299815,17.05563102583259,17.029134685862267,17.014545873863632,0.0,0.0,0.0,0.0,284.4150182517889,391.2998521560566,466.6274602715788,240.78461067521337 
 03/27  07:00:00,17.78102223551934,18.29814639973713,17.92438207504589,17.676599456110406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/27  08:00:00,19.295581827779337,17.606669084274078,16.422029946001345,19.01571031281724,0.0,0.0,0.0,0.0,0.0,5657.301483351142,5563.51918139342,0.0 
