Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Wind Speed [m/s](Hourly),EMS:Comfort Temperature [C](Hourly),EMS:Adaptive Cooling Setpoint Temperature [C](Hourly),EMS:Adaptive Heating Setpoint Temperature [C](Hourly),EMS:Adaptive Cooling Setpoint Temperature_No Tolerance [C](Hourly),EMS:Adaptive Heating Setpoint Temperature_No Tolerance [C](Hourly),EMS:Ventilation Setpoint Temperature [C](Hourly),EMS:Minimum Outdoor Temperature for ventilation [C](Hourly),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE2 [H](Hourly),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE1 [H](Hourly),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE2 [H](Hourly),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Zone Floor Area_BLOCK1_ZONE2 [m2](Hourly),EMS:Zone Floor Area_BLOCK1_ZONE1 [m2](Hourly),EMS:Zone Air Volume_BLOCK1_ZONE2 [m3](Hourly),EMS:Zone Air Volume_BLOCK1_ZONE1 [m3](Hourly),EMS:Ventilation Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Ventilation Hours_BLOCK1_ZONE1 [H](Hourly),BLOCK1:ZONE2:Zone Operative Temperature [C](Hourly),BLOCK1:ZONE1:Zone Operative Temperature [C](Hourly),BLOCK1:ZONE2:AFN Zone Infiltration Volume [m3](Hourly),BLOCK1:ZONE2:AFN Zone Infiltration Air Change Rate [ach](Hourly),BLOCK1:ZONE1:AFN Zone Infiltration Volume [m3](Hourly),BLOCK1:ZONE1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),AHST_SCH_BLOCK1_ZONE2:Schedule Value [](Hourly),ACST_SCH_BLOCK1_ZONE2:Schedule Value [](Hourly),AHST_SCH_BLOCK1_ZONE1:Schedule Value [](Hourly),ACST_SCH_BLOCK1_ZONE1:Schedule Value [](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Cooling Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Heating Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Cooling Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Heating Electricity Energy [J](Hourly) 
 07/12  07:00:00,13.425,100.0,1.125,24.638893721104154,26.9,22.1,27.0,22.0,24.638893721104154,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,23.538798826762307,23.48976702441029,5.681773720702948,0.04484204208077054,4.832346078793611,0.045876543582857233,4209.62177445521,16.288263888888892,17.693617336679257,16.288263888888892,17.693617336679257,22.1,26.9,22.1,26.9,0.0,0.0,6051.858333240286,5321.160309971728,0.0,7519473.230001158,0.0,6714237.26355241 
 07/12  08:00:00,14.575,91.75,1.375,24.638893721104154,26.9,22.1,27.0,22.0,24.638893721104154,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,24.375757519926637,24.395655063554354,6.689433482781452,0.0527947560879439,5.540357852160708,0.052598150944671185,246.98433897667724,16.288263888888892,17.693617336679257,16.288263888888892,17.693617336679257,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/12  09:00:00,15.425,88.25,1.9500000000000002,24.638893721104154,26.9,22.1,27.0,22.0,24.638893721104154,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,23.22329919618079,23.281379234420093,4.71510559826114,0.03721284479916673,3.276527546219815,0.03110616589201571,2396.7184297922513,16.288263888888892,17.693617336679257,16.288263888888892,17.693617336679257,22.1,26.9,22.1,26.9,0.0,0.0,3184.491247843309,2952.8201114741773,0.0,4066379.9235122264,0.0,3655794.3869823636 
 07/12  10:00:00,17.775,79.75,2.475,24.638893721104154,26.9,22.1,27.0,22.0,24.638893721104154,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,26.518565411554427,26.621756504325337,7.829851230168606,0.06179523078683165,5.285243877571174,0.05017619126235169,921.2796068184427,16.288263888888892,17.693617336679257,16.288263888888892,17.693617336679257,22.1,26.9,22.1,26.9,469.03303853376974,497.2443566914255,0.0,0.0,1178844.8050534246,0.0,1233886.970536455,0.0 
 07/12  11:00:00,20.225,69.5,2.225,24.638893721104154,26.9,22.1,27.0,22.0,24.638893721104154,-27.9,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,27.19722001495517,27.172776856686735,6.4185878829334975,0.050657171878717225,4.179516589029208,0.03967881683667438,2291.8367332485686,16.288263888888892,17.693617336679257,16.288263888888892,17.693617336679257,22.1,26.9,22.1,26.9,1603.692004607629,1419.1269567878053,0.0,0.0,3906614.0941881686,0.0,3409342.299324886,0.0 
 07/12  12:00:00,21.625,61.75,2.85,24.638893721104154,26.9,22.1,27.0,22.0,24.638893721104154,-27.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,27.146701249055305,27.100795878011375,6.853879992916783,0.054092610893504846,3.6524456442064723,0.03467499617127731,3171.0797470088,16.288263888888892,17.693617336679257,16.288263888888892,17.693617336679257,22.1,26.9,22.1,26.9,2355.275442695242,2003.7021559496652,0.0,0.0,5699066.372274478,0.0,4761519.083624649,0.0 
 07/12  13:00:00,22.35,61.5,3.1,24.638893721104154,26.9,22.1,27.0,22.0,24.638893721104154,-27.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,27.060626892057172,27.016268708675575,6.947021647304576,0.05482770915521691,3.8375461260944004,0.03643227311007209,3407.1687543888743,16.288263888888892,17.693617336679257,16.288263888888892,17.693617336679257,22.1,26.9,22.1,26.9,2628.2430813320248,2191.5966025047537,0.0,0.0,6360495.487465243,0.0,4944910.720440772,0.0 
 07/12  14:00:00,22.875,60.5,3.475,24.638893721104154,26.9,22.1,27.0,22.0,24.638893721104154,-27.9,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,27.02053258434315,26.974214606793577,7.9437561035940885,0.06269419779580264,4.054391237085269,0.03849092206089094,3447.0418335864642,16.288263888888892,17.693617336679257,16.288263888888892,17.693617336679257,22.1,26.9,22.1,26.9,2863.9465878318506,2327.560394216536,0.0,0.0,6484033.433963524,0.0,4964173.546631711,0.0 
 07/12  15:00:00,22.325000000000003,57.0,4.35,24.638893721104154,26.9,22.1,27.0,22.0,24.638893721104154,-27.9,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,26.92162270003249,26.89869838644651,10.997978318200069,0.08679891716756272,5.461184205783062,0.05184650501960021,3429.5396808159026,16.288263888888892,17.693617336679257,16.288263888888892,17.693617336679257,22.1,26.9,22.1,26.9,2767.8142532337097,2236.654590558466,0.0,0.0,6446635.73417907,0.0,4938563.496442141,0.0 
 07/12  16:00:00,22.174999999999997,54.5,3.8499999999999996,24.638893721104154,26.9,22.1,27.0,22.0,24.638893721104154,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,26.841098605760877,26.832561223528415,9.403819398783803,0.07421739863798357,4.66448656002997,0.044282946103953155,3335.0111680094874,16.288263888888892,17.693617336679257,16.288263888888892,17.693617336679257,22.1,26.9,22.1,26.9,2536.5092585389243,2033.356694156632,0.0,0.0,6168032.902866043,0.0,4879657.538547319,0.0 
 07/12  17:00:00,21.375,60.75,3.225,24.638893721104154,26.9,22.1,27.0,22.0,24.638893721104154,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,26.76293982081007,26.770923554402216,7.807116449963132,0.061615801963934985,4.350462325115702,0.04130171374513286,2788.0084961863213,16.288263888888892,17.693617336679257,16.288263888888892,17.693617336679257,22.1,26.9,22.1,26.9,2078.9392487852188,1657.530198222314,0.0,0.0,5071058.571805199,0.0,4020454.24964184,0.0 
 07/12  18:00:00,20.575,66.0,2.725,24.638893721104154,26.9,22.1,27.0,22.0,24.638893721104154,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,26.70566367748676,26.730379072697012,7.032534464063737,0.05550259863798306,4.796546692285409,0.04553667717250423,2249.5633433007406,16.288263888888892,17.693617336679257,16.288263888888892,17.693617336679257,22.1,26.9,22.1,26.9,1630.2283973946764,1307.920977351887,0.0,0.0,3985508.628541778,0.0,3180033.739885008,0.0 
 07/12  19:00:00,19.575000000000003,73.75,2.6,24.638893721104154,26.9,22.1,27.0,22.0,24.638893721104154,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,26.593594767552347,26.636736749850478,7.230762185595096,0.05706706358633105,4.999843565960971,0.047466704064900125,1189.183370581321,16.288263888888892,17.693617336679257,16.288263888888892,17.693617336679257,22.1,26.9,22.1,26.9,741.7435450138078,603.4432018780556,0.0,0.0,1864581.6548041168,0.0,1507503.7453652075,0.0 
 07/12  20:00:00,18.55,77.5,1.775,24.638893721104154,26.9,22.1,27.0,22.0,24.638893721104154,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,26.571272580768348,26.61478093087681,6.542157927909612,0.05163241894576447,5.235480781986739,0.04970375845514532,310.93629751279593,16.288263888888892,17.693617336679257,16.288263888888892,17.693617336679257,22.1,26.9,22.1,26.9,50.19953530470395,38.02335279060295,0.0,0.0,130462.53490626774,0.0,98476.18660059593,0.0 
 07/12  21:00:00,17.325,82.5,1.5,24.638893721104154,26.9,22.1,27.0,22.0,24.638893721104154,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,23.290094749721845,23.2869165558663,3.0899590369915924,0.024386763707212832,2.5626850342347085,0.024329203609430868,246.98433897667715,16.288263888888892,17.693617336679257,16.288263888888892,17.693617336679257,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/12  22:00:00,16.25,86.25,1.125,24.638893721104154,26.9,22.1,27.0,22.0,24.638893721104154,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,1.0,24.856095680810263,23.40551865573793,4.326737047430414,0.03414773876797396,3.405668434877458,0.03233218271908667,875.4782752021284,16.288263888888892,17.693617336679257,16.288263888888892,17.693617336679257,22.1,26.9,22.1,26.9,0.0,0.0,0.0,1627.885487180442,0.0,0.0,0.0,2257478.0643504024 
 07/12  23:00:00,15.55,89.25,1.0,24.638893721104154,26.9,22.1,27.0,22.0,24.638893721104154,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,0.0,22.695476549183216,23.87003215533837,3.875985590286346,0.030590290547962418,3.383970975694756,0.03212619489958822,1127.2245197523332,16.288263888888892,17.693617336679257,16.288263888888892,17.693617336679257,22.1,26.9,22.1,26.9,0.0,0.0,2337.917954456967,0.0,0.0,3163223.448121404,0.0,0.0 
 07/12  24:00:00,14.950000000000001,92.25,1.0,24.638893721104154,26.9,22.1,27.0,22.0,24.638893721104154,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,24.154284437758367,24.518577707091406,6.249924424761141,0.04932603581793137,5.238926241934398,0.04973646840407579,246.98433897667718,16.288263888888892,17.693617336679257,16.288263888888892,17.693617336679257,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/13  01:00:00,14.274999999999999,93.0,0.25,24.62604184899374,26.9,22.1,27.0,22.0,24.62604184899374,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,1.0,24.463614559443585,23.32087614981327,5.107697566193482,0.040311283141131665,4.363570277027471,0.04142615589338905,2081.7104536100915,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,0.0,0.0,0.0,5210.129026025085,0.0,0.0,0.0,6588093.263362747 
 07/13  02:00:00,13.65,95.25,0.0,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,24.560148662445034,22.993494505162175,6.143452644796606,0.04848573272381353,5.3969546721133375,0.05123673308839751,246.98433897667718,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/13  03:00:00,13.725000000000001,94.5,0.0,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,24.524082253188745,23.546392545091553,6.421595932493632,0.050680912191441246,5.672777262659743,0.05385529287075022,246.98433897667718,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/13  04:00:00,14.25,91.75,0.75,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,24.491469871191136,23.76032334298701,6.333396969127809,0.049984822938129475,5.811911745605848,0.05517618526270175,246.9843389766772,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/13  05:00:00,14.4,92.5,1.0,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,24.494442694685407,23.883947646081445,6.497937222932701,0.051283417593213136,5.905564452628688,0.05606529014578135,246.9843389766772,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/13  06:00:00,15.375,87.75,1.0,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,24.645765636947274,24.133284800282926,5.860428631281724,0.04625203329335949,5.543169753761548,0.05262484612010733,246.9843389766772,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/13  07:00:00,16.675,83.0,1.375,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,23.316165876989892,23.856525297877475,2.52871951682066,0.019957314838245428,1.9287963556106895,0.018311294064584174,1095.6633275122033,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,0.0,0.0,1909.8674427582796,175.7672006278602,0.0,2724107.2885809825,0.0,325932.2989746653 
 07/13  08:00:00,17.674999999999997,71.5,1.9500000000000002,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,0.0,24.313949162169052,25.332389920980383,4.339854291606253,0.034251263484766786,3.430535635931591,0.03256826291995431,267.6981433974933,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,0.0,29.087439526295796,0.0,0.0,0.0,0.0,74079.53593960224,0.0 
 07/13  09:00:00,18.875,69.5,2.1,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,1.0,0.0,24.109685333595564,26.899619786623706,4.178075584275954,0.03297446367567822,3.386016468725306,0.03214561406962166,790.7582090550147,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,0.0,792.1121293949266,0.0,0.0,0.0,0.0,1944131.848118175,0.0 
 07/13  10:00:00,20.25,70.0,3.225,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,26.23707995408912,26.9348979143751,8.291893380927235,0.06544178810957643,5.505854843550051,0.0522705918765794,1652.525986587674,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,570.6443277762747,1555.2723246387209,0.0,0.0,1412903.366770225,0.0,3613298.421066682,0.0 
 07/13  11:00:00,21.424999999999997,68.5,4.35,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,27.10186993122486,27.059411822921597,10.921461770410854,0.08619502858901251,7.038614076180379,0.06682205292494595,3193.6314174342497,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,2387.952262727271,2583.382240950765,0.0,0.0,5724192.028731001,0.0,4815685.537240042,0.0 
 07/13  12:00:00,22.224999999999998,65.75,4.975,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,27.100446728716918,26.97954640623738,12.885691412460435,0.10169724191090929,6.771606737634293,0.0642871819525403,3386.7380339967813,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,2950.835259596217,2695.60410514214,0.0,0.0,6350923.4001277685,0.0,4880189.901944607,0.0 
 07/13  13:00:00,22.4,66.5,4.35,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,27.09906255467429,26.97853501147999,10.85329118958714,0.0856570085614234,5.391341771452727,0.05118344624230163,3377.927914907742,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,3385.7782984485193,2859.964754321783,0.0,0.0,6301661.097170621,0.0,4897735.776181212,0.0 
 07/13  14:00:00,21.875,67.75,4.475,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,27.060690713177863,26.9396343676721,11.332884688027201,0.08944208570385712,5.631591190374804,0.05346428721648252,3343.7754777068776,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,3738.481664736132,2935.9724659073745,0.0,0.0,6227015.334726607,0.0,4849432.764702115,0.0 
 07/13  15:00:00,20.95,69.5,4.225,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,27.053647319837424,26.88969925585152,10.608472352294145,0.08372483435954414,5.270912605202126,0.05004013535271358,3296.0933198188523,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,4119.228360965622,2859.8158587853327,0.0,0.0,6145938.648184899,0.0,4758853.682846929,0.0 
 07/13  16:00:00,21.15,59.5,5.300000000000001,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,26.97251195040001,26.792849605200967,14.51037925689137,0.11451970268977234,6.592476249734636,0.06258658197456879,3325.53541817325,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,4236.544544726064,2512.352411000792,0.0,0.0,6196541.837600364,0.0,4814242.047507299,0.0 
 07/13  17:00:00,20.925,55.25,4.875,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,26.8216727932212,26.720918332505583,12.904358900303501,0.10184457060024987,5.7074316407543595,0.05418428898590252,3239.9659399797656,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,3725.6619563334116,1973.3276469725683,0.0,0.0,6101122.851809397,0.0,4604124.632861927,0.0 
 07/13  18:00:00,20.425,59.5,4.225,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,26.717471216155715,26.74107820693604,10.768648055764464,0.08498898284352221,4.797038953896379,0.045541350525960644,3047.3475938095626,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,3075.5319249692343,1669.8172762653576,0.0,0.0,6094946.650634084,0.0,3922263.7493988583,0.0 
 07/13  19:00:00,19.475,67.0,3.3499999999999996,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,26.656994161154934,26.749552354420057,8.976738851618185,0.07084676742152082,5.610099175339405,0.05326024980931463,1974.8944897834092,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,1631.3259021052775,934.5575128159053,0.0,0.0,3932144.0193092898,0.0,2251163.2049810193,0.0 
 07/13  20:00:00,17.775,72.75,3.1,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,26.633855662527665,26.732640002013305,9.381945344416405,0.07404476288819195,6.193573367415956,0.05879954247706059,654.6223911002724,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,371.274044450323,202.31386618738443,0.0,0.0,950404.6504096141,0.0,508887.2276861488,0.0 
 07/13  21:00:00,16.1,83.0,2.35,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,26.670788468908025,26.7205479156344,8.76228432504577,0.06915423628992513,6.4225204144433885,0.06097308282575651,333.5645568687147,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,96.72483680056276,24.298110513606897,0.0,0.0,248630.62543372595,0.0,61401.98208071485,0.0 
 07/13  22:00:00,15.475000000000001,88.25,2.1,24.613189976883326,26.9,22.1,27.0,22.0,24.613189976883326,-27.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2018,30.0953,126.7064,105.3337,0.0,1.0,26.786633019205947,22.895978941397605,5.913791096415581,0.04667318380457168,3.9275819697847982,0.03728704080256175,931.6760155234704,16.501319444444448,17.615727202676737,16.501319444444448,17.615727202676737,22.1,26.9,22.1,26.9,0.3974705500514978,0.0,0.0,1714.9077078396585,1017.85165955191,0.0,0.0,2458737.147080726 
